breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
year,-1,PTS,0.230466297,0.117532065,Trend,Shape,0.02708718,13,58083,"[0.11715919684018762, 0.061432000607068875]","[-0.0047981146212851735, 0.005536003525621559]","[0.00016703922658325862, -2.594616183167667e-05]","[-28.405147552490234, 24.55546760559082]",-28.405147552490234,24.55546760559082,"[0.7241727998889905, 11.433915054686253]","[-0.0009269529712445855, 1.0519961075296054e-18]","[-0.00667135069892277, 0.028622267532325885]","[27.58262062072754, 16.585512161254883]"
team_name,TOT,PTS,0.293691294,0.117532065,Top1,Point,0.034518144,50,58083,"[0.11719956368205671, 0.061627165147259966]","[-0.004798114621285174, 0.005536003525621564]","[0.00016703922658325914, -2.5946161831676117e-05]","[-28.88811683654785, 24.980350494384766]",-28.88811683654785,24.98035049438477,"[0.7241717751971566, 11.433915466178982]","[-0.0009269529712445929, -2.6301885564212086e-17]","[-0.00667135069892337, 0.028622267532326356]","[27.718669891357422, 17.39917755126953]"
year,1967,PTS,1.0,0.117532065,Change Point,Shape,0.117532065,143,58083,"[0.11720071296214826, 0.061632711794509756]","[-0.004798114621285172, 0.005536003525621558]","[0.00016703922658325838, -2.594616183167766e-05]","[-28.156278610229492, 24.662416458129883]",-28.15627861022949,24.662416458129893,"[0.7241717751887754, 11.433915466182304]","[-0.0009269529712445894, -1.367701708243585e-17]","[-0.006671350698923968, 0.028622267532326752]","[27.58262062072754, 16.585512161254883]"
year,1972,PTS,0.982233248,0.117532065,Outlier,Shape,0.1154439019999999,193,58083,"[0.11720048627763062, 0.06163161781420611]","[-0.004798114621285181, 0.005536003525621561]","[0.00016703922658325892, -2.594616183167721e-05]","[-28.88811683654785, 24.980350494384766]",-28.88811683654785,24.98035049438477,"[0.7241717752601833, 11.433915466153602]","[-0.0009269529712445925, -6.312510364515755e-18]","[-0.0066713506989233675, 0.028622267532326183]","[27.768613815307617, 17.359556198120117]"
lg_name,NBA,PTS,0.901255666,0.117532065,Attribution,Point,0.10592644,233,58083,"[0.11719124346498896, 0.06158699401332788]","[-0.004798114621285181, 0.005374194097583775]","[0.00016703922658325908, -2.5946161831676967e-05]","[-28.76648712158203, 24.641252517700195]",-28.76648712158203,24.641252517700195,"[0.7241717751675506, 11.433915466190872]","[-0.0009269529712445898, -2.209359603208472e-17]","[-0.006671350698923169, 0.028622267532326336]","[28.054473876953125, 16.91237449645996]"
year,-1,AST,0.281134095,0.117532065,Trend,Shape,0.033042271,324,58083,"[0.11720171387222689, 0.06163754193917446]","[-0.004798114621285178, 0.005536003525621562]","[0.0001670392265832591, -2.5946161831676456e-05]","[-28.156278610229492, 24.662416458129883]",-28.15627861022949,24.662416458129893,"[0.7241717778071428, 11.433915465130882]","[-0.0009269529712445897, -2.2093595790937617e-17]","[-0.006671350698923968, 0.028622267532326474]","[27.58262062072754, 16.585512161254883]"
pos_name,PG,AST,0.950582839,0.117532065,Top1,Point,0.111723964,377,58083,"[0.11719851757147447, 0.06162211594558705]","[-0.004798114621285179, 0.005536003525621557]","[0.00016703922658325892, -2.594616183167705e-05]","[-28.405147552490234, 24.55546760559082]",-28.405147552490234,24.55546760559082,"[0.7241717776149293, 11.433915465208019]","[-0.0009269529712445885, -1.0520799704322379e-17]","[-0.006671350698923164, 0.02862226753232611]","[28.054473876953125, 16.912372589111328]"
year,1967,AST,1.0,0.117532065,Change Point,Shape,0.117532065,443,58083,"[0.11720047178695425, 0.06163154788147832]","[-0.004798114621285176, 0.005374194097583784]","[0.0001670392265832581, -2.5946161831678143e-05]","[-28.76648712158203, 24.641252517700195]",-28.76648712158203,24.641252517700195,"[0.7241717748365045, 11.433915466323768]","[-0.0009269529712445925, -1.4729089542770233e-17]","[-0.0066713506989241715, 0.02862226753232677]","[27.58262062072754, 16.585512161254883]"
year,1975,AST,0.967298107,0.117532065,Outlier,Shape,0.113688544,493,58083,"[0.11719877999503109, 0.06162338261237082]","[-0.004798114621285185, 0.00537419409758377]","[0.00016703922658325933, -2.594616183167651e-05]","[-28.156278610229492, 24.662416458129883]",-28.15627861022949,24.662416458129893,"[0.7241717771052513, 11.433915465412761]","[-0.0009269529712445912, -1.5781161579822678e-17]","[-0.006671350698923971, 0.028622267532326672]","[27.58262062072754, 16.585512161254883]"
pos_name,PG,AST,0.308150117,0.117532065,Attribution,Point,0.03621752,513,58083,"[0.11720062446549168, 0.061632284711838924]","[-0.004798114621285178, 0.005374194097583765]","[0.0001670392265832587, -2.5946161831677686e-05]","[-28.88811683654785, 24.980350494384766]",-28.88811683654785,24.98035049438477,"[0.7241717751801964, 11.433915466185828]","[-0.0009269529712445876, -1.683323427476223e-17]","[-0.006671350698924375, 0.02862226753232681]","[28.054473876953125, 16.91237449645996]"
lg_name,NBA,AST,0.914539538,0.117532065,Attribution,Point,0.10748772,533,58083,"[0.11716003412763511, 0.06143605561149776]","[-0.004798114621285182, 0.005374194097583772]","[0.00016703922658325895, -2.5946161831677415e-05]","[-28.847143173217773, 25.24962615966797]",-28.84714317321777,25.24962615966797,"[0.7241717752552694, 11.433915466155616]","[-0.0009269529712445873, -1.0520799918433374e-17]","[-0.00667135069892377, 0.02862226753232649]","[27.718669891357422, 17.39917755126953]"
year,-1,PTS;AST,0.7157015170000001,0.117532065,Clustering,Compound Shape,0.071016114,550,58083,"[0.11720181354795102, 0.06163802292709884]","[-0.004798114621285187, 0.005374194097583775]","[0.00016703922658325892, -2.5946161831677523e-05]","[-28.847143173217773, 25.24962615966797]",-28.84714317321777,25.24962615966797,"[0.7241728018168393, 11.433915053912079]","[-0.0009269529712445898, -2.1041523619275803e-17]","[-0.006671350698924364, 0.028622267532327016]","[27.768613815307617, 17.359556198120117]"
team_name,-1,PTS;AST,0.7696079029999999,0.117532065,Clustering,Compound Shape,0.0712194709999999,551,58083,"[0.11716647279381871, 0.061467228373643434]","[-0.004798114621285181, 0.005374194097583776]","[0.00016703922658325973, -2.594616183167667e-05]","[-28.405147552490234, 24.55546760559082]",-28.405147552490234,24.55546760559082,"[0.7241717752034343, 11.433915466176392]","[-0.0009269529712445892, -1.4729089134320105e-17]","[-0.006671350698922965, 0.028622267532325916]","[27.58262062072754, 16.585512161254883]"
name,-1,PTS;AST,0.65365492,0.117532065,Clustering,Compound Shape,0.095355793,576,58083,"[0.11719292008187931, 0.06159509123540335]","[-0.004798114621285179, 0.005374194097583776]","[0.00016703922658325898, -2.5946161831677157e-05]","[-28.847145080566406, 25.249624252319336]",-28.84714508056641,25.249624252319336,"[0.7241717752034399, 11.433915466176387]","[-0.0009269529712445896, -6.31251056618762e-18]","[-0.006671350698923778, 0.028622267532326474]","[27.718669891357422, 17.39917755126953]"
team_name,-1,PTS;AST,0.980423404,0.117532065,Cross Measure Correlation,Compound,0.115231187,602,58083,"[0.1171990460072609, 0.06162466657216903]","[-0.004798114621285183, 0.005374194097583779]","[0.00016703922658325884, -2.5946161831676374e-05]","[-28.76648712158203, 24.641252517700195]",-28.76648712158203,24.641252517700195,"[0.7241717776018515, 11.43391546521332]","[-0.0009269529712445916, -2.4197740690062555e-17]","[-0.006671350698923164, 0.028622267532326134]","[27.718669891357422, 17.39917755126953]"
year,-1,PTS,0.292516827,0.095789825,Trend,Shape,0.028020136,14,58086,"[0.18106627924197663, 0.10267316992477808]","[-0.0047981146212851865, -0.0034746467848297932]","[0.00016703922658325865, -2.5946161831677496e-05]","[-0.39897432923316956, -7.4353742599487305]",-0.3989743292331696,-7.4353742599487305,"[-50.96779137010915, -16.610549658553598]","[-0.0009269529712445837, -5.3534506658535714e-18]","[-0.006671350698922965, 0.028622267532326134]","[-3.3518407344818115, 13.88846206665039]"
team_name,TOT,PTS,0.979126376,0.095789825,Top1,Point,0.093790344,99,58086,"[0.18106627924175261, 0.10267316992450116]","[-0.004798114621285182, -0.0034746467848297954]","[0.00016703922658325917, -2.5946161831677198e-05]","[-0.09390152245759964, -7.279525279998779]",-0.09390152245759964,-7.279525279998777,"[-50.967791370141384, -16.610549658806832]","[-0.0009269529712445857, -7.494839707813276e-18]","[-0.006671350698924574, 0.02862226753232692]","[-3.9455840587615967, 14.232439994812012]"
year,1967,PTS,1.0,0.095789825,Change Point,Shape,0.095789825,114,58086,"[0.1810662792490072, 0.10267316993347357]","[-0.004798114621285179, -0.0034746467848297967]","[0.00016703922658325914, -2.5946161831677428e-05]","[-0.5665212273597717, -7.406092166900635]",-0.5665212273597717,-7.406092166900635,"[-50.967791370141384, -16.610549658806832]","[-0.0009269529712445933, -6.4241451913605795e-18]","[-0.006671350698923778, 0.028622267532326377]","[-4.009408950805664, 14.208878517150879]"
year,1971,PTS,0.987227116,0.095789825,Outlier,Shape,0.094566313,178,58086,"[0.18106627925011964, 0.10267316993484962]","[-0.004798114621285188, -0.0034746467848297924]","[0.0001670392265832598, -2.5946161831675602e-05]","[-0.03375761955976486, -7.101917266845703]",-0.03375761955976486,-7.101917266845702,"[-50.967791370141384, -16.610549658806832]","[-0.0009269529712445902, -9.63622859552297e-18]","[-0.00667135069892337, 0.02862226753232613]","[-3.9474844932556152, 14.23149585723877]"
lg_name,NBA,PTS,0.91251737,0.095789825,Attribution,Point,0.08740987900000001,249,58086,"[0.18106627925194832, 0.10267316993711095]","[-0.004798114621285184, -0.003474646784829805]","[0.0001670392265832592, -2.5946161831676374e-05]","[-0.0858653336763382, -6.818387985229492]",-0.0858653336763382,-6.818387985229492,"[-50.967791370141384, -16.610549658806832]","[-0.0009269529712445873, -7.494839673770814e-18]","[-0.006671350698923175, 0.028622267532326228]","[-3.3518409729003906, 13.888467788696289]"
year,-1,AST,0.2826559369999999,0.095789825,Trend,Shape,0.0270755629999999,313,58086,"[0.18106627923800733, 0.1026731699198688]","[-0.004798114621285189, -0.0034746467848297898]","[0.000167039226583259, -2.5946161831677198e-05]","[-0.08389912545681, -6.822537899017334]",-0.08389912545681,-6.822537899017334,"[-50.967791370141384, -16.610549658806832]","[-0.0009269529712445894, -8.565534249936072e-18]","[-0.006671350698923169, 0.028622267532325846]","[-3.483819007873535, 14.272143363952637]"
pos_name,PG,AST,0.993865949,0.095789825,Top1,Point,0.095202245,366,58086,"[0.18106627923861984, 0.10267316992062667]","[-0.004798114621285188, -0.0034746467848297945]","[0.00016703922658325862, -2.594616183167717e-05]","[-0.5677912831306458, -7.4056525230407715]",-0.5677912831306458,-7.4056525230407715,"[-50.967791370141384, -16.610549658806832]","[-0.0009269529712445866, -1.0706923504396107e-17]","[-0.006671350698923571, 0.02862226753232641]","[-3.9940903186798096, 14.213691711425781]"
team_name,TOT,AST,0.967011444,0.095789825,Top1,Point,0.092629857,374,58086,"[0.18106627924964833, 0.10267316993426656]","[-0.004798114621285184, -0.0034746467848298045]","[0.00016703922658325824, -2.594616183167751e-05]","[-0.39897432923316956, -7.4353742599487305]",-0.3989743292331696,-7.4353742599487305,"[-50.967791370141384, -16.610549658806832]","[-0.0009269529712445852, -1.0706923469964971e-17]","[-0.006671350698923962, 0.02862226753232678]","[-3.9940903186798096, 14.213691711425781]"
year,1967,AST,1.0,0.095789825,Change Point,Shape,0.095789825,414,58086,"[0.1810662792354494, 0.10267316991670544]","[-0.004798114621285181, -0.0034746467848297967]","[0.0001670392265832596, -2.5946161831676845e-05]","[-0.5665212273597717, -7.406092166900635]",-0.5665212273597717,-7.406092166900635,"[-50.967791370141384, -16.610549658806832]","[-0.000926952971244588, -8.56553425694222e-18]","[-0.0066713506989237665, 0.028622267532326585]","[-3.3518404960632324, 13.888465881347656]"
year,1973,AST,0.972465263,0.095789825,Outlier,Shape,0.0931522769999999,478,58086,"[0.18106506774457834, 0.10267167007512444]","[-0.004798114621285186, -0.003474646784829798]","[0.0001670392265832593, -2.594616183167709e-05]","[-0.09428427368402481, -7.280101776123047]",-0.0942842736840248,-7.280101776123048,"[-50.967791370141384, -16.610549658806832]","[-0.0009269529712445856, -3.2120615884012394e-18]","[-0.006671350698923569, 0.028622267532326356]","[-3.9455840587615967, 14.232439994812012]"
pos_name,PG,AST,0.333825213,0.095789825,Attribution,Point,0.031977059,505,58086,"[0.18106627924815621, 0.10267316993242116]","[-0.004798114621285187, -0.0034746467848297924]","[0.00016703922658325946, -2.5946161831677537e-05]","[-0.09525296092033386, -7.282637596130371]",-0.09525296092033386,-7.282637596130371,"[-50.967791370141384, -16.610549658806832]","[-0.0009269529712445837, -7.494839493996845e-18]","[-0.006671350698924369, 0.028622267532326787]","[-3.3518404960632324, 13.888465881347656]"
lg_name,NBA,AST,0.918523082,0.095789825,Attribution,Point,0.087985165,549,58086,"[0.18106514884069244, 0.10267177054905928]","[-0.00479811462128519, -0.0034746467848297885]","[0.00016703922658325892, -2.594616183167736e-05]","[-0.08586577326059341, -6.818387031555176]",-0.08586577326059341,-6.818387031555176,"[-50.96779137010931, -16.61054965855638]","[-0.0009269529712445812, -5.353450392986804e-18]","[-0.006671350698924373, 0.028622267532326905]","[-3.483819007873535, 14.272143363952637]"
name,-1,PTS;AST,0.663130698,0.095789825,Clustering,Compound Shape,0.078167036,561,58086,"[0.18106627924975655, 0.10267316993440022]","[-0.004798114621285187, -0.0034746467848297937]","[0.00016703922658325835, -2.5946161831678102e-05]","[-0.08586548268795013, -6.818387508392334]",-0.08586548268795012,-6.818387508392334,"[-50.967791370141384, -16.610549658806832]","[-0.0009269529712445871, -6.424145005552986e-18]","[-0.006671350698922965, 0.02862226753232599]","[-3.3518412113189697, 13.88846492767334]"
year,-1,PTS,0.3918871929999999,0.06379631,Trend,Shape,0.025000957,15,58089,"[0.2271468333061414, -0.016217297292200575]","[-0.0047981146212851865, -0.0037793848397119677]","[0.00016703922658325917, -2.5946161831677062e-05]","[-18.48324966430664, 14.365805625915527]",-18.48324966430664,14.365805625915527,"[-31.155757804021604, -8.473101539939103]","[-0.0009269529712445897, 1.526480499739858e-17]","[-0.006671350698923172, 0.028622267532326263]","[9.563140869140625, 12.818111419677734]"
team_name,TOT,PTS,0.777563005,0.06379631,Top1,Point,0.04960565,80,58089,"[0.22714683523644322, -0.01621729980653979]","[-0.004798114621285185, -0.0037793848397119764]","[0.00016703922658325862, -2.5946161831676967e-05]","[-18.447057723999023, 14.312880516052246]",-18.447057723999023,14.312880516052244,"[-31.155757804021732, -8.473101539939215]","[-0.0009269529712445922, 3.271043458063186e-18]","[-0.006671350698923971, 0.028622267532326513]","[9.563140869140625, 12.818111419677734]"
year,1967,PTS,1.0,0.06379631,Change Point,Shape,0.06379631,137,58089,"[0.22714683259514215, -0.01621729636607966]","[-0.00479811462128519, -0.003779384839711977]","[0.00016703922658325935, -2.594616183167632e-05]","[-18.48324966430664, 14.365805625915527]",-18.48324966430664,14.365805625915527,"[-31.155757804021682, -8.473101539939165]","[-0.0009269529712445919, 1.3084120958863278e-17]","[-0.006671350698923172, 0.028622267532326183]","[9.7760648727417, 12.279417991638184]"
year,1989,PTS,0.974832692,0.06379631,Outlier,Shape,0.062190728,168,58089,"[0.22714683146195663, -0.01621729489003437]","[-0.004798114621285185, -0.0037793848397119773]","[0.00016703922658325824, -2.5946161831677818e-05]","[-18.54275894165039, 13.90298080444336]",-18.54275894165039,13.90298080444336,"[-31.15575780402115, -8.473101539938796]","[-0.0009269529712445869, 3.2710431989539004e-18]","[-0.006671350698923968, 0.028622267532326644]","[9.7760648727417, 12.279417991638184]"
lg_name,NBA,PTS,0.926545432,0.06379631,Attribution,Point,0.05911017900000001,248,58089,"[0.22714681220549748, -0.016217269807288714]","[-0.004798114621285185, -0.0037793848397119686]","[0.0001670392265832588, -2.5946161831677184e-05]","[-18.585304260253906, 13.884430885314941]",-18.585304260253906,13.88443088531494,"[-31.155757804021615, -8.473101539939128]","[-0.0009269529712445907, 1.9626173223457612e-17]","[-0.0066713506989233675, 0.02862226753232635]","[9.7760648727417, 12.279417991638184]"
year,-1,AST,0.3707721129999999,0.06379631,Trend,Shape,0.023653893,315,58089,"[0.22714678913947173, -0.01621723976233858]","[-0.004798114621285186, -0.003779384839711972]","[0.00016703922658325838, -2.5946161831677306e-05]","[-18.768535614013672, 13.858945846557617]",-18.768535614013672,13.858945846557615,"[-31.155757804021544, -8.473101539939039]","[-0.0009269529712445901, -5.451692458819115e-18]","[-0.006671350698923571, 0.02862226753232617]","[9.497608184814453, 12.484766960144043]"
team_name,TOT,AST,0.839158269,0.06379631,Top1,Point,0.053535201,354,58089,"[0.22714683649211637, -0.01621730144213223]","[-0.004798114621285185, -0.0037793848397119738]","[0.00016703922658325895, -2.5946161831677252e-05]","[-18.579511642456055, 13.887101173400879]",-18.57951164245605,13.88710117340088,"[-31.155757804021768, -8.473101539939208]","[-0.0009269529712445909, 1.3084121148138717e-17]","[-0.006671350698924166, 0.028622267532326565]","[9.7760648727417, 12.279417991638184]"
