name,year,team_name,age,lg_name,pos_name,PTS,AST,cid
Tom Henderson,1980,Houston Rockets,28,NBA,PG,364,274,8106
Tom Henderson,1981,Houston Rockets,29,NBA,SG,352,307,8107
Tom Henderson,1982,Houston Rockets,30,NBA,SG,471,306,8108
Tom Henderson,1983,Houston Rockets,31,NBA,SG,259,138,8109
Mark Hendrickson,1997,Philadelphia 76ers,22,NBA,PF,85,3,8110
Mark Hendrickson,1998,Sacramento Kings,23,NBA,PF,163,41,8111
Mark Hendrickson,1999,Brooklyn Nets,24,NBA,PF,120,13,8112
Mark Hendrickson,2000,TOT,25,NBA,PF,13,6,8113
Larry Hennessy,1956,Golden State Warriors,26,NBA,SG,196,46,8114
Larry Hennessy,1957,Philadelphia 76ers,27,NBA,SG,135,27,8115
Don Henriksen,1953,Baltimore Bullets,23,NBA,C,574,129,8116
Don Henriksen,1955,TOT,25,NBA,no pos,415,111,8117
Al Henry,1971,Philadelphia 76ers,21,NBA,C,7,0,8118
Al Henry,1972,Philadelphia 76ers,22,NBA,C,187,8,8119
Bill Henry,1949,Detroit Pistons,24,BAA,no pos,317,55,8120
Bill Henry,1950,TOT,25,NBA,no pos,296,48,8121
Carl Henry,1986,Sacramento Kings,25,NBA,SG,78,4,8122
Conner Henry,1987,TOT,23,NBA,SG,122,35,8123
Conner Henry,1988,TOT,24,NBA,SG,183,67,8124
Skeeter Henry,1994,Phoenix Suns,26,NBA,SG,4,4,8125
Xavier Henry,2011,Memphis Grizzlies,19,NBA,SG,165,18,8126
Xavier Henry,2012,New Orleans Pelicans,20,NBA,SG,239,35,8127
Xavier Henry,2013,New Orleans Pelicans,21,NBA,SF,194,13,8128
Xavier Henry,2014,Los Angeles Lakers,22,NBA,SF,432,51,8129
Xavier Henry,2015,Los Angeles Lakers,23,NBA,SF,20,3,8130
John Henson,2013,Milwaukee Bucks,22,NBA,PF,380,31,8131
John Henson,2014,Milwaukee Bucks,23,NBA,PF,779,113,8132
John Henson,2015,Milwaukee Bucks,24,NBA,C,220,31,8133
Steve Henson,1991,Milwaukee Bucks,22,NBA,PG,214,131,8134
Steve Henson,1992,Milwaukee Bucks,23,NBA,PG,150,82,8135
Steve Henson,1993,Atlanta Hawks,24,NBA,PG,213,155,8136
Steve Henson,1994,Charlotte Hornets,25,NBA,PG,3,5,8137
Steve Henson,1995,Portland Trail Blazers,26,NBA,PG,119,85,8138
Steve Henson,1998,Detroit Pistons,29,NBA,PG,36,4,8139
Steve Henson,1999,Detroit Pistons,30,NBA,PG,4,3,8140
Charles Hentz,1971,Pittsburgh Condors,23,ABA,PF,341,31,8141
Bill Herman,1950,Denver Nuggets,25,NBA,no pos,56,15,8142
Kleggie Hermsen,1947,TOT,23,BAA,no pos,297,25,8143
Kleggie Hermsen,1948,Baltimore Bullets,24,BAA,no pos,575,48,8144
Kleggie Hermsen,1949,Washington Capitols,25,BAA,no pos,708,99,8145
Kleggie Hermsen,1950,Chicago Stags,26,NBA,no pos,545,98,8146
Kleggie Hermsen,1951,TOT,27,NBA,no pos,533,92,8147
Kleggie Hermsen,1953,TOT,29,NBA,no pos,11,4,8148
Chris Herren,2000,Denver Nuggets,24,NBA,PG,141,111,8149
Chris Herren,2001,Boston Celtics,25,NBA,PG,83,56,8150
Carl Herrera,1992,Houston Rockets,25,NBA,PF,191,27,8151
Carl Herrera,1993,Houston Rockets,26,NBA,PF,605,61,8152
Carl Herrera,1994,Houston Rockets,27,NBA,PF,353,37,8153
Carl Herrera,1995,Houston Rockets,28,NBA,PF,415,44,8154
Carl Herrera,1996,San Antonio Spurs,29,NBA,PF,85,16,8155
Carl Herrera,1997,San Antonio Spurs,30,NBA,PF,597,50,8156
Carl Herrera,1998,San Antonio Spurs,31,NBA,PF,170,22,8157
Carl Herrera,1999,TOT,32,NBA,PF,65,4,8158
Walter Herrmann,2007,Charlotte Hornets,27,NBA,PF,442,26,8159
Walter Herrmann,2008,TOT,28,NBA,PF,153,18,8160
Walter Herrmann,2009,Detroit Pistons,29,NBA,SF,224,22,8161
Keith Herron,1979,Atlanta Hawks,22,NBA,SG,40,3,8162
Keith Herron,1981,Detroit Pistons,24,NBA,SG,1094,148,8163
Keith Herron,1982,Cleveland Cavaliers,25,NBA,SG,85,23,8164
Sonny Hertzberg,1947,New York Knicks,24,BAA,no pos,515,37,8165
Sonny Hertzberg,1948,TOT,25,BAA,no pos,278,23,8166
Sonny Hertzberg,1949,Washington Capitols,26,BAA,no pos,442,114,8167
Sonny Hertzberg,1950,Boston Celtics,27,NBA,no pos,693,200,8168
Sonny Hertzberg,1951,Boston Celtics,28,NBA,no pos,635,244,8169
Dan Hester,1971,TOT,22,ABA,C,248,35,8170
Fred Hetzel,1966,Golden State Warriors,23,NBA,SF,383,27,8171
Fred Hetzel,1967,Golden State Warriors,24,NBA,PF,938,111,8172
Fred Hetzel,1968,Golden State Warriors,25,NBA,SF,1461,131,8173
Fred Hetzel,1969,TOT,26,NBA,SF,1211,112,8174
Fred Hetzel,1970,Philadelphia 76ers,27,NBA,SF,383,44,8175
Fred Hetzel,1971,Los Angeles Lakers,28,NBA,SF,282,37,8176
Bill Hewitt,1969,Los Angeles Lakers,24,NBA,PF,539,76,8177
Bill Hewitt,1970,TOT,25,NBA,PF,274,64,8178
Bill Hewitt,1971,Detroit Pistons,26,NBA,PF,475,124,8179
Bill Hewitt,1972,Detroit Pistons,27,NBA,PF,303,71,8180
Bill Hewitt,1973,Los Angeles Clippers,28,NBA,PF,345,110,8181
Bill Hewitt,1975,Chicago Bulls,30,NBA,PF,126,24,8182
Jack Hewson,1948,Boston Celtics,23,BAA,no pos,65,1,8183
Art Heyman,1964,New York Knicks,22,NBA,SG,1153,256,8184
Art Heyman,1965,New York Knicks,23,NBA,SG,316,79,8185
Art Heyman,1966,TOT,24,NBA,no pos,50,11,8186
Art Heyman,1968,TOT,26,ABA,SG,1349,276,8187
Art Heyman,1969,Pittsburgh Condors,27,ABA,SF,1022,217,8188
Art Heyman,1970,TOT,28,ABA,SG,140,25,8189
Roy Hibbert,2009,Indiana Pacers,22,NBA,C,494,49,8190
Roy Hibbert,2010,Indiana Pacers,23,NBA,C,946,158,8191
Roy Hibbert,2011,Indiana Pacers,24,NBA,C,1025,166,8192
Roy Hibbert,2012,Indiana Pacers,25,NBA,C,834,108,8193
Roy Hibbert,2013,Indiana Pacers,26,NBA,C,937,113,8194
Roy Hibbert,2014,Indiana Pacers,27,NBA,C,871,91,8195
Roy Hibbert,2015,Indiana Pacers,28,NBA,C,505,56,8196
Nat Hickey,1948,Providence Steam Rollers,46,BAA,no pos,2,0,8197
Phil Hicks,1977,TOT,24,NBA,SF,93,24,8198
Phil Hicks,1979,Denver Nuggets,26,NBA,SF,39,8,8199
J.J. Hickson,2009,Cleveland Cavaliers,20,NBA,C,245,9,8200
J.J. Hickson,2010,Cleveland Cavaliers,21,NBA,PF,689,40,8201
J.J. Hickson,2011,Cleveland Cavaliers,22,NBA,C,1105,91,8202
J.J. Hickson,2012,TOT,23,NBA,PF,452,45,8203
J.J. Hickson,2013,Portland Trail Blazers,24,NBA,C,1018,88,8204
J.J. Hickson,2014,Denver Nuggets,25,NBA,PF,814,96,8205
J.J. Hickson,2015,Denver Nuggets,26,NBA,C,334,39,8206
Bill Higgins,1975,Virginia Squires,22,ABA,SG,138,32,8207
Cory Higgins,2012,Charlotte Hornets,22,NBA,PG,150,36,8208
Cory Higgins,2013,Charlotte Hornets,23,NBA,SG,14,5,8209
Earle Higgins,1971,Indiana Pacers,24,ABA,PF,231,35,8210
Mike Higgins,1990,TOT,22,NBA,SF,14,3,8211
Mike Higgins,1991,Sacramento Kings,23,NBA,SF,16,2,8212
Rod Higgins,1983,Chicago Bulls,23,NBA,SF,848,175,8213
Rod Higgins,1984,Chicago Bulls,24,NBA,SF,500,116,8214
Rod Higgins,1985,Chicago Bulls,25,NBA,SF,308,73,8215
Rod Higgins,1986,TOT,26,NBA,SF,98,24,8216
Rod Higgins,1987,Golden State Warriors,27,NBA,SF,631,96,8217
Rod Higgins,1988,Golden State Warriors,28,NBA,SF,1054,188,8218
Rod Higgins,1989,Golden State Warriors,29,NBA,PF,856,160,8219
Rod Higgins,1990,Golden State Warriors,30,NBA,PF,909,129,8220
Rod Higgins,1991,Golden State Warriors,31,NBA,SF,776,113,8221
Rod Higgins,1992,Golden State Warriors,32,NBA,SF,255,22,8222
Rod Higgins,1993,Sacramento Kings,33,NBA,SF,571,119,8223
Rod Higgins,1994,Cleveland Cavaliers,34,NBA,SF,195,36,8224
Rod Higgins,1995,Golden State Warriors,35,NBA,SF,10,3,8225
Sean Higgins,1991,San Antonio Spurs,22,NBA,SF,225,35,8226
Sean Higgins,1992,TOT,23,NBA,PF,291,41,8227
Sean Higgins,1993,Golden State Warriors,24,NBA,SF,240,66,8228
Sean Higgins,1995,Brooklyn Nets,26,NBA,SF,268,29,8229
Sean Higgins,1996,Philadelphia 76ers,27,NBA,SF,351,55,8230
Sean Higgins,1998,Portland Trail Blazers,29,NBA,SF,0,0,8231
Kenny Higgs,1979,Cleveland Cavaliers,24,NBA,PG,339,141,8232
Kenny Higgs,1981,Denver Nuggets,26,NBA,PG,562,408,8233
Kenny Higgs,1982,Denver Nuggets,27,NBA,PG,569,395,8234
Johnny High,1980,Phoenix Suns,22,NBA,PG,409,119,8235
Johnny High,1981,Phoenix Suns,23,NBA,PG,677,202,8236
Johnny High,1983,Phoenix Suns,25,NBA,SG,264,153,8237
Johnny High,1984,Phoenix Suns,26,NBA,PG,46,51,8238
Wayne Hightower,1963,Golden State Warriors,23,NBA,PF,489,51,8239
Wayne Hightower,1964,Golden State Warriors,24,NBA,PF,1046,133,8240
Wayne Hightower,1965,TOT,25,NBA,PF,587,54,8241
Wayne Hightower,1966,Washington Wizards,26,NBA,PF,183,35,8242
Wayne Hightower,1967,TOT,27,NBA,PF,543,64,8243
Wayne Hightower,1968,Denver Nuggets,28,ABA,PF,1282,143,8244
Wayne Hightower,1969,Denver Nuggets,29,ABA,PF,933,203,8245
Wayne Hightower,1970,Utah Stars,30,ABA,PF,489,71,8246
Wayne Hightower,1971,TOT,31,ABA,PF,946,194,8247
Wayne Hightower,1972,Spirits of St. Louis,32,ABA,PF,70,11,8248
Nene Hilario,2003,Denver Nuggets,20,NBA,C,839,149,8249
Nene Hilario,2004,Denver Nuggets,21,NBA,PF,908,168,8250
Nene Hilario,2005,Denver Nuggets,22,NBA,C,528,84,8251
Nene Hilario,2006,Denver Nuggets,23,NBA,PF,0,0,8252
Nene Hilario,2007,Denver Nuggets,24,NBA,C,783,77,8253
Nene Hilario,2008,Denver Nuggets,25,NBA,PF,85,15,8254
Nene Hilario,2009,Denver Nuggets,26,NBA,C,1123,108,8255
Nene Hilario,2010,Denver Nuggets,27,NBA,C,1135,203,8256
Nene Hilario,2011,Denver Nuggets,28,NBA,C,1091,149,8257
Nene Hilario,2012,TOT,29,NBA,C,535,80,8258
Nene Hilario,2013,Washington Wizards,30,NBA,PF,766,177,8259
Nene Hilario,2014,Washington Wizards,31,NBA,PF,754,153,8260
Nene Hilario,2015,Washington Wizards,32,NBA,PF,457,81,8261
Armond Hill,1977,Atlanta Hawks,23,NBA,PG,489,403,8262
Armond Hill,1978,Atlanta Hawks,24,NBA,PG,797,427,8263
Armond Hill,1979,Atlanta Hawks,25,NBA,PG,838,480,8264
Armond Hill,1980,Atlanta Hawks,26,NBA,PG,479,424,8265
Armond Hill,1981,TOT,27,NBA,PG,375,292,8266
Armond Hill,1982,TOT,28,NBA,PG,145,106,8267
Armond Hill,1983,Milwaukee Bucks,29,NBA,PG,46,27,8268
Armond Hill,1984,Atlanta Hawks,30,NBA,PG,45,35,8269
Cleo Hill,1962,Atlanta Hawks,23,NBA,SG,320,114,8270
Gary Hill,1964,Golden State Warriors,22,NBA,SG,343,103,8271
Gary Hill,1965,TOT,23,NBA,SG,27,7,8272
George Hill,2009,San Antonio Spurs,22,NBA,PG,438,136,8273
George Hill,2010,San Antonio Spurs,23,NBA,PG,964,226,8274
George Hill,2011,San Antonio Spurs,24,NBA,PG,884,193,8275
George Hill,2012,Indiana Pacers,25,NBA,PG,481,145,8276
George Hill,2013,Indiana Pacers,26,NBA,PG,1076,355,8277
George Hill,2014,Indiana Pacers,27,NBA,PG,781,265,8278
George Hill,2015,Indiana Pacers,28,NBA,PG,136,27,8279
Grant Hill,1995,Detroit Pistons,22,NBA,SF,1394,353,8280
Grant Hill,1996,Detroit Pistons,23,NBA,SF,1618,548,8281
Grant Hill,1997,Detroit Pistons,24,NBA,SF,1710,583,8282
Grant Hill,1998,Detroit Pistons,25,NBA,SF,1712,551,8283
Grant Hill,1999,Detroit Pistons,26,NBA,SF,1053,300,8284
Grant Hill,2000,Detroit Pistons,27,NBA,SF,1906,385,8285
Grant Hill,2001,Orlando Magic,28,NBA,SF,55,25,8286
Grant Hill,2002,Orlando Magic,29,NBA,SF,235,64,8287
Grant Hill,2003,Orlando Magic,30,NBA,SF,421,122,8288
Grant Hill,2005,Orlando Magic,32,NBA,SF,1317,220,8289
Grant Hill,2006,Orlando Magic,33,NBA,SF,318,48,8290
Grant Hill,2007,Orlando Magic,34,NBA,SG,934,138,8291
Grant Hill,2008,Phoenix Suns,35,NBA,SF,919,203,8292
Grant Hill,2009,Phoenix Suns,36,NBA,SF,985,186,8293
Grant Hill,2010,Phoenix Suns,37,NBA,SF,912,193,8294
Grant Hill,2011,Phoenix Suns,38,NBA,SF,1056,200,8295
Grant Hill,2012,Phoenix Suns,39,NBA,SF,499,107,8296
Grant Hill,2013,Los Angeles Clippers,40,NBA,SF,93,26,8297
Jordan Hill,2010,TOT,22,NBA,PF,244,20,8298
Jordan Hill,2011,Houston Rockets,23,NBA,C,406,29,8299
Jordan Hill,2012,TOT,24,NBA,C,194,16,8300
Jordan Hill,2013,Los Angeles Lakers,25,NBA,PF,194,13,8301
Jordan Hill,2014,Los Angeles Lakers,26,NBA,PF,696,54,8302
Jordan Hill,2015,Los Angeles Lakers,27,NBA,C,590,67,8303
Simmie Hill,1970,TOT,23,ABA,SF,725,47,8304
Simmie Hill,1972,San Antonio Spurs,25,ABA,SF,695,94,8305
Simmie Hill,1973,San Diego Sails,26,ABA,SF,760,131,8306
Simmie Hill,1974,San Antonio Spurs,27,ABA,SF,269,62,8307
Solomon Hill,2014,Indiana Pacers,22,NBA,SF,47,12,8308
Solomon Hill,2015,Indiana Pacers,23,NBA,SF,472,111,8309
Steven Hill,2009,Oklahoma City Thunder,23,NBA,PF,2,0,8310
Tyrone Hill,1991,Golden State Warriors,22,NBA,PF,390,19,8311
Tyrone Hill,1992,Golden State Warriors,23,NBA,C,671,47,8312
Tyrone Hill,1993,Golden State Warriors,24,NBA,C,640,68,8313
Tyrone Hill,1994,Cleveland Cavaliers,25,NBA,PF,603,46,8314
Tyrone Hill,1995,Cleveland Cavaliers,26,NBA,C,963,55,8315
Tyrone Hill,1996,Cleveland Cavaliers,27,NBA,PF,341,33,8316
Tyrone Hill,1997,Cleveland Cavaliers,28,NBA,C,955,92,8317
Tyrone Hill,1998,Milwaukee Bucks,29,NBA,PF,571,88,8318
Tyrone Hill,1999,TOT,30,NBA,PF,325,35,8319
Tyrone Hill,2000,Philadelphia 76ers,31,NBA,PF,815,52,8320
Tyrone Hill,2001,Philadelphia 76ers,32,NBA,PF,728,48,8321
Tyrone Hill,2002,Cleveland Cavaliers,33,NBA,PF,209,23,8322
Tyrone Hill,2003,TOT,34,NBA,PF,312,41,8323
Tyrone Hill,2004,Miami Heat,35,NBA,PF,9,0,8324
Art Hillhouse,1947,Golden State Warriors,30,BAA,no pos,360,41,8325
Art Hillhouse,1948,Golden State Warriors,31,BAA,no pos,58,3,8326
Darnell Hillman,1972,Indiana Pacers,22,ABA,PF,515,49,8327
Darnell Hillman,1973,Indiana Pacers,23,ABA,PF,804,128,8328
Darnell Hillman,1974,Indiana Pacers,24,ABA,PF,758,96,8329
Darnell Hillman,1975,Indiana Pacers,25,ABA,C,1124,131,8330
Darnell Hillman,1976,Indiana Pacers,26,ABA,PF,994,147,8331
Darnell Hillman,1977,Indiana Pacers,27,NBA,C,879,166,8332
Darnell Hillman,1978,TOT,28,NBA,PF,847,102,8333
Darnell Hillman,1979,Sacramento Kings,29,NBA,PF,547,91,8334
Darnell Hillman,1980,Golden State Warriors,30,NBA,PF,198,47,8335
Fred Hilton,1972,Los Angeles Clippers,24,NBA,SG,708,116,8336
Fred Hilton,1973,Los Angeles Clippers,25,NBA,SG,423,74,8337
Kirk Hinrich,2004,Chicago Bulls,23,NBA,PG,915,517,8338
Kirk Hinrich,2005,Chicago Bulls,24,NBA,PG,1206,494,8339
Kirk Hinrich,2006,Chicago Bulls,25,NBA,PG,1284,514,8340
Kirk Hinrich,2007,Chicago Bulls,26,NBA,PG,1327,500,8341
Kirk Hinrich,2008,Chicago Bulls,27,NBA,PG,862,452,8342
Kirk Hinrich,2009,Chicago Bulls,28,NBA,SG,503,197,8343
Kirk Hinrich,2010,Chicago Bulls,29,NBA,SG,805,330,8344
Kirk Hinrich,2011,TOT,30,NBA,PG,737,288,8345
Kirk Hinrich,2012,Atlanta Hawks,31,NBA,SG,316,132,8346
Kirk Hinrich,2013,Chicago Bulls,32,NBA,PG,459,314,8347
Kirk Hinrich,2014,Chicago Bulls,33,NBA,PG,666,286,8348
Kirk Hinrich,2015,Chicago Bulls,34,NBA,SG,280,105,8349
Roy Hinson,1984,Cleveland Cavaliers,22,NBA,SF,437,69,8350
Roy Hinson,1985,Cleveland Cavaliers,23,NBA,PF,1201,68,8351
Roy Hinson,1986,Cleveland Cavaliers,24,NBA,SF,1606,102,8352
Roy Hinson,1987,Philadelphia 76ers,25,NBA,SF,1059,60,8353
Roy Hinson,1988,TOT,26,NBA,SF,1178,99,8354
Roy Hinson,1989,Brooklyn Nets,27,NBA,SF,1308,71,8355
Roy Hinson,1990,Brooklyn Nets,28,NBA,PF,376,22,8356
Roy Hinson,1991,Brooklyn Nets,29,NBA,PF,41,4,8357
Mel Hirsch,1947,Boston Celtics,25,BAA,no pos,19,10,8358
Lew Hitch,1952,Los Angeles Lakers,22,NBA,PF,217,50,8359
Lew Hitch,1953,Los Angeles Lakers,23,NBA,PF,261,66,8360
Lew Hitch,1954,Atlanta Hawks,24,NBA,PF,575,141,8361
Lew Hitch,1955,TOT,25,NBA,no pos,0,0,8362
Lew Hitch,1956,Los Angeles Lakers,26,NBA,PF,288,77,8363
Lew Hitch,1957,TOT,27,NBA,PF,285,40,8364
Robert Hite,2007,Miami Heat,23,NBA,SG,51,8,8365
Darington Hobson,2012,Milwaukee Bucks,24,NBA,SG,4,6,8366
Donald Hodge,1992,Dallas Mavericks,22,NBA,PF,426,39,8367
Donald Hodge,1993,Dallas Mavericks,23,NBA,C,393,75,8368
Donald Hodge,1994,Dallas Mavericks,24,NBA,C,136,32,8369
Donald Hodge,1995,Dallas Mavericks,25,NBA,C,209,41,8370
Donald Hodge,1996,TOT,26,NBA,C,18,4,8371
Julius Hodge,2006,Denver Nuggets,22,NBA,SG,13,6,8372
Julius Hodge,2007,TOT,23,NBA,SG,15,12,8373
Craig Hodges,1983,Los Angeles Clippers,22,NBA,SG,750,275,8374
Craig Hodges,1984,Los Angeles Clippers,23,NBA,SG,592,116,8375
Craig Hodges,1985,Milwaukee Bucks,24,NBA,SG,871,349,8376
Craig Hodges,1986,Milwaukee Bucks,25,NBA,SG,716,229,8377
Craig Hodges,1987,Milwaukee Bucks,26,NBA,PG,846,240,8378
Craig Hodges,1988,TOT,27,NBA,SG,629,153,8379
Craig Hodges,1989,TOT,28,NBA,SG,529,146,8380
Craig Hodges,1990,Chicago Bulls,29,NBA,SG,407,110,8381
Craig Hodges,1991,Chicago Bulls,30,NBA,SG,362,97,8382
Craig Hodges,1992,Chicago Bulls,31,NBA,SG,238,54,8383
Charlie Hoefer,1947,TOT,29,BAA,no pos,351,33,8384
Charlie Hoefer,1948,Boston Celtics,30,BAA,no pos,10,3,8385
Paul Hoffman,1948,Baltimore Bullets,22,BAA,no pos,388,23,8386
Paul Hoffman,1950,Baltimore Bullets,24,NBA,no pos,866,161,8387
Paul Hoffman,1951,Baltimore Bullets,25,NBA,no pos,359,111,8388
Paul Hoffman,1953,Baltimore Bullets,27,NBA,SG,704,237,8389
Paul Hoffman,1954,Baltimore Bullets,28,NBA,PG,723,285,8390
Paul Hoffman,1955,TOT,29,NBA,no pos,0,0,8391
Bob Hogsett,1967,Detroit Pistons,26,NBA,PF,16,1,8392
Bob Hogsett,1968,Pittsburgh Condors,27,ABA,no pos,21,1,8393
Paul Hogue,1963,New York Knicks,22,NBA,C,383,42,8394
Paul Hogue,1964,TOT,23,NBA,C,26,6,8395
Fred Hoiberg,1996,Indiana Pacers,23,NBA,SG,32,8,8396
Fred Hoiberg,1997,Indiana Pacers,24,NBA,SG,224,41,8397
Fred Hoiberg,1998,Indiana Pacers,25,NBA,SG,261,45,8398
Fred Hoiberg,1999,Indiana Pacers,26,NBA,SG,19,4,8399
Fred Hoiberg,2000,Chicago Bulls,27,NBA,SG,279,85,8400
Fred Hoiberg,2001,Chicago Bulls,28,NBA,SG,673,263,8401
Fred Hoiberg,2002,Chicago Bulls,29,NBA,SG,345,136,8402
Fred Hoiberg,2003,Chicago Bulls,30,NBA,SG,144,70,8403
Fred Hoiberg,2004,Minnesota Timberwolves,31,NBA,SG,530,109,8404
Fred Hoiberg,2005,Minnesota Timberwolves,32,NBA,SG,437,85,8405
Doug Holcomb,1949,Baltimore Bullets,23,BAA,no pos,15,5,8406
Randy Holcomb,2006,Chicago Bulls,26,NBA,SF,2,0,8407
Jrue Holiday,2010,Philadelphia 76ers,19,NBA,PG,587,280,8408
Jrue Holiday,2011,Philadelphia 76ers,20,NBA,PG,1145,531,8409
Jrue Holiday,2012,Philadelphia 76ers,21,NBA,PG,879,290,8410
Jrue Holiday,2013,Philadelphia 76ers,22,NBA,PG,1383,625,8411
Jrue Holiday,2014,New Orleans Pelicans,23,NBA,PG,487,268,8412
Jrue Holiday,2015,New Orleans Pelicans,24,NBA,PG,562,263,8413
Justin Holiday,2013,Philadelphia 76ers,23,NBA,SG,42,15,8414
Justin Holiday,2015,Golden State Warriors,25,NBA,SG,141,27,8415
Brad Holland,1980,Los Angeles Lakers,23,NBA,SG,106,22,8416
Brad Holland,1981,Los Angeles Lakers,24,NBA,SG,130,23,8417
Brad Holland,1982,TOT,25,NBA,SG,57,18,8418
Joe Holland,1950,Indianapolis Olympians,24,NBA,SF,388,130,8419
Joe Holland,1951,Indianapolis Olympians,25,NBA,SF,470,150,8420
Joe Holland,1952,Indianapolis Olympians,26,NBA,SF,226,47,8421
Wilbur Holland,1976,Atlanta Hawks,24,NBA,SG,192,26,8422
Wilbur Holland,1977,Chicago Bulls,25,NBA,SG,1176,253,8423
Wilbur Holland,1978,Chicago Bulls,26,NBA,SG,1361,313,8424
Wilbur Holland,1979,Chicago Bulls,27,NBA,SG,1031,330,8425
Lionel Hollins,1976,Portland Trail Blazers,22,NBA,PG,800,306,8426
Lionel Hollins,1977,Portland Trail Blazers,23,NBA,PG,1119,313,8427
Lionel Hollins,1978,Portland Trail Blazers,24,NBA,PG,1285,380,8428
Lionel Hollins,1979,Portland Trail Blazers,25,NBA,PG,976,325,8429
Lionel Hollins,1980,TOT,26,NBA,SG,528,162,8430
Lionel Hollins,1981,Philadelphia 76ers,27,NBA,PG,781,352,8431
Lionel Hollins,1982,Philadelphia 76ers,28,NBA,PG,894,316,8432
Lionel Hollins,1983,Los Angeles Clippers,29,NBA,PG,758,373,8433
Lionel Hollins,1984,Detroit Pistons,30,NBA,PG,59,62,8434
Lionel Hollins,1985,Houston Rockets,31,NBA,PG,609,417,8435
Ryan Hollins,2007,Charlotte Hornets,22,NBA,C,64,1,8436
Ryan Hollins,2008,Charlotte Hornets,23,NBA,PF,147,14,8437
Ryan Hollins,2009,TOT,24,NBA,C,143,7,8438
Ryan Hollins,2010,Minnesota Timberwolves,25,NBA,C,447,51,8439
Ryan Hollins,2011,Cleveland Cavaliers,26,NBA,C,373,26,8440
Ryan Hollins,2012,TOT,27,NBA,C,131,9,8441
Ryan Hollins,2013,Los Angeles Clippers,28,NBA,C,206,11,8442
Ryan Hollins,2014,Los Angeles Clippers,29,NBA,PF,141,8,8443
Ryan Hollins,2015,Sacramento Kings,30,NBA,C,78,9,8444
Essie Hollis,1979,Detroit Pistons,23,NBA,SF,69,6,8445
Dennis Holman,1968,San Antonio Spurs,22,ABA,PG,176,73,8446
Jim Holstein,1953,Los Angeles Lakers,22,NBA,SF,266,74,8447
Jim Holstein,1954,Los Angeles Lakers,23,NBA,SF,240,79,8448
Jim Holstein,1955,Los Angeles Lakers,24,NBA,SF,281,58,8449
Jim Holstein,1956,TOT,25,NBA,no pos,0,0,8450
A.W. Holt,1971,Chicago Bulls,24,NBA,SF,4,0,8451
Mike Holton,1985,Phoenix Suns,23,NBA,SG,624,198,8452
Mike Holton,1986,TOT,24,NBA,PG,183,55,8453
Mike Holton,1987,Portland Trail Blazers,25,NBA,PG,191,73,8454
Mike Holton,1988,Portland Trail Blazers,26,NBA,PG,436,211,8455
Mike Holton,1989,Charlotte Hornets,27,NBA,PG,553,424,8456
Mike Holton,1990,Charlotte Hornets,28,NBA,PG,29,16,8457
Dick Holub,1948,New York Knicks,26,BAA,no pos,504,37,8458
Joe Holup,1957,Philadelphia 76ers,22,NBA,SF,524,84,8459
Joe Holup,1958,TOT,23,NBA,SF,253,36,8460
Joe Holup,1959,Detroit Pistons,24,NBA,SF,570,73,8461
Red Holzman,1949,Sacramento Kings,28,BAA,PG,546,149,8462
Red Holzman,1950,Sacramento Kings,29,NBA,PG,556,200,8463
Red Holzman,1951,Sacramento Kings,30,NBA,PG,496,147,8464
Red Holzman,1952,Sacramento Kings,31,NBA,PG,269,115,8465
Red Holzman,1953,Sacramento Kings,32,NBA,PG,103,35,8466
Red Holzman,1954,Atlanta Hawks,33,NBA,PG,196,75,8467
Jerald Honeycutt,1998,Milwaukee Bucks,23,NBA,PF,245,33,8468
Jerald Honeycutt,1999,TOT,24,NBA,PF,30,3,8469
Tyler Honeycutt,2012,Sacramento Kings,21,NBA,SF,20,7,8470
Tyler Honeycutt,2013,Sacramento Kings,22,NBA,SF,8,2,8471
Derek Hood,2000,Charlotte Hornets,23,NBA,PF,0,0,8472
Rodney Hood,2015,Utah Jazz,22,NBA,SG,126,29,8473
Bobby Hooper,1969,Indiana Pacers,22,ABA,PG,271,142,8474
Carroll Hooser,1968,San Antonio Spurs,23,ABA,PF,316,29,8475
Tom Hoover,1964,New York Knicks,23,NBA,C,285,36,8476
Tom Hoover,1965,New York Knicks,24,NBA,C,34,12,8477
Tom Hoover,1967,Atlanta Hawks,26,NBA,C,31,8,8478
Tom Hoover,1968,Denver Nuggets,27,ABA,C,454,64,8479
Tom Hoover,1969,TOT,28,ABA,C,507,117,8480
Bob Hopkins,1957,Philadelphia 76ers,22,NBA,C,354,22,8481
Bob Hopkins,1958,Philadelphia 76ers,23,NBA,PF,565,45,8482
Bob Hopkins,1959,Philadelphia 76ers,24,NBA,PF,668,67,8483
Bob Hopkins,1960,Philadelphia 76ers,25,NBA,PF,650,55,8484
Dave Hoppen,1988,TOT,23,NBA,C,222,32,8485
Dave Hoppen,1989,Charlotte Hornets,24,NBA,C,500,57,8486
Dave Hoppen,1990,Charlotte Hornets,25,NBA,C,40,6,8487
Dave Hoppen,1991,TOT,26,NBA,C,64,3,8488
Dave Hoppen,1992,Philadelphia 76ers,27,NBA,C,9,2,8489
Dave Hoppen,1993,Brooklyn Nets,28,NBA,C,2,0,8490
Dennis Hopson,1988,Brooklyn Nets,22,NBA,SG,587,118,8491
